comparison_place,size_class,municipality_key,population,start,end,duration_days,max_temp,avg_temp,year
Albignasego,medium,028003,26890,2013-06-17,2013-06-19,3,31.1,30.9,2013
Albignasego,medium,028003,26890,2013-08-01,2013-08-07,7,34.6,34.1,2013
Albignasego,medium,028003,26890,2014-06-07,2014-06-12,6,33.4,31.9,2014
Albignasego,medium,028003,26890,2015-06-02,2015-06-07,6,30.9,30.1,2015
Albignasego,medium,028003,26890,2015-06-10,2015-06-12,3,30.4,30.1,2015
Albignasego,medium,028003,26890,2015-07-02,2015-07-07,6,33.9,32.8,2015
Albignasego,medium,028003,26890,2015-07-14,2015-07-24,11,36.5,34.6,2015
Albignasego,medium,028003,26890,2015-08-04,2015-08-13,10,35.7,34.6,2015
Albignasego,medium,028003,26890,2015-08-28,2015-08-31,4,32.6,32.1,2015
Albignasego,medium,028003,26890,2016-09-11,2016-09-13,3,30.9,30.4,2016
Albignasego,medium,028003,26890,2017-05-26,2017-06-02,8,30.4,29.6,2017
Albignasego,medium,028003,26890,2017-06-10,2017-06-13,4,32.5,31.0,2017
Albignasego,medium,028003,26890,2017-06-18,2017-06-23,6,36.7,34.3,2017
Albignasego,medium,028003,26890,2017-07-05,2017-07-10,6,34.3,33.8,2017
Albignasego,medium,028003,26890,2017-07-17,2017-07-19,3,33.8,33.4,2017
Albignasego,medium,028003,26890,2017-07-30,2017-08-05,7,39.4,37.3,2017
Albignasego,medium,028003,26890,2018-07-29,2018-07-31,3,35.0,34.5,2018
Albignasego,medium,028003,26890,2018-08-02,2018-08-06,5,33.9,33.5,2018
Albignasego,medium,028003,26890,2018-08-18,2018-08-23,6,33.6,32.9,2018
Albignasego,medium,028003,26890,2019-06-23,2019-06-27,5,37.4,33.4,2019
Albignasego,medium,028003,26890,2019-06-29,2019-07-02,4,33.4,32.6,2019
Albignasego,medium,028003,26890,2019-07-04,2019-07-06,3,33.2,32.4,2019
Albignasego,medium,028003,26890,2019-07-21,2019-07-25,5,37.2,35.6,2019
Albignasego,medium,028003,26890,2020-07-27,2020-07-31,5,36.8,35.6,2020
Albignasego,medium,028003,26890,2020-09-11,2020-09-16,6,32.1,30.9,2020
Albignasego,medium,028003,26890,2021-06-18,2021-06-23,6,33.2,32.2,2021
Albignasego,medium,028003,26890,2021-08-10,2021-08-15,6,35.8,34.7,2021
Albignasego,medium,028003,26890,2022-05-14,2022-05-16,3,28.9,28.6,2022
Albignasego,medium,028003,26890,2022-05-19,2022-05-24,6,29.0,28.5,2022
Albignasego,medium,028003,26890,2022-06-03,2022-06-05,3,30.6,30.3,2022
Albignasego,medium,028003,26890,2022-06-14,2022-06-20,7,34.7,32.5,2022
Albignasego,medium,028003,26890,2022-06-22,2022-06-27,6,33.2,32.4,2022
Albignasego,medium,028003,26890,2022-07-01,2022-07-05,5,35.4,33.8,2022
Albignasego,medium,028003,26890,2022-07-12,2022-07-15,4,33.7,33.1,2022
Albignasego,medium,028003,26890,2022-07-17,2022-07-25,9,37.8,35.5,2022
Albignasego,medium,028003,26890,2022-08-02,2022-08-05,4,36.2,35.0,2022
Albignasego,medium,028003,26890,2023-06-19,2023-06-21,3,33.6,32.4,2023
Albignasego,medium,028003,26890,2023-07-08,2023-07-11,4,35.1,33.8,2023
Albignasego,medium,028003,26890,2023-07-14,2023-07-19,6,36.8,35.1,2023
Albignasego,medium,028003,26890,2023-08-12,2023-08-26,15,37.6,34.6,2023
Albignasego,medium,028003,26890,2024-07-08,2024-07-10,3,33.6,33.2,2024
Albignasego,medium,028003,26890,2024-07-15,2024-07-18,4,33.8,33.2,2024
Albignasego,medium,028003,26890,2024-08-09,2024-08-16,8,35.2,33.7,2024
Albignasego,medium,028003,26890,2024-08-23,2024-09-03,12,34.4,32.9,2024
Albignasego,medium,028003,26890,2025-05-31,2025-06-03,4,29.8,29.3,2025
Albignasego,medium,028003,26890,2025-06-05,2025-06-07,3,31.0,30.4,2025
Albignasego,medium,028003,26890,2025-06-09,2025-06-14,6,34.8,32.4,2025
Albignasego,medium,028003,26890,2025-06-21,2025-07-03,13,36.7,34.4,2025
Albignasego,medium,028003,26890,2025-08-08,2025-08-16,9,36.8,35.2,2025
Noventa Padovana,small,028058,11468,1983-07-17,1983-07-19,3,33.3,32.8,1983
Noventa Padovana,small,028058,11468,1983-07-25,1983-07-28,4,37.3,35.4,1983
Noventa Padovana,small,028058,11468,1985-08-13,1985-08-15,3,32.6,32.4,1985
Noventa Padovana,small,028058,11468,1987-09-15,1987-09-19,5,30.6,29.9,1987
Noventa Padovana,small,028058,11468,1988-08-13,1988-08-15,3,33.1,32.5,1988
Noventa Padovana,small,028058,11468,1992-08-05,1992-08-07,3,33.6,33.2,1992
Noventa Padovana,small,028058,11468,1992-08-18,1992-08-20,3,32.7,32.3,1992
Noventa Padovana,small,028058,11468,1993-06-05,1993-06-07,3,29.1,28.8,1993
Noventa Padovana,small,028058,11468,1993-08-02,1993-08-05,4,35.0,33.9,1993
Noventa Padovana,small,028058,11468,1993-08-13,1993-08-16,4,34.4,33.3,1993
Noventa Padovana,small,028058,11468,1993-08-20,1993-08-23,4,34.1,33.5,1993
Noventa Padovana,small,028058,11468,1994-07-02,1994-07-04,3,33.1,32.7,1994
Noventa Padovana,small,028058,11468,1994-07-31,1994-08-06,7,34.6,33.9,1994
Noventa Padovana,small,028058,11468,1994-08-08,1994-08-10,3,33.1,32.8,1994
Noventa Padovana,small,028058,11468,1996-06-06,1996-06-12,7,33.0,31.4,1996
Noventa Padovana,small,028058,11468,1998-08-01,1998-08-03,3,33.7,33.3,1998
Noventa Padovana,small,028058,11468,1998-08-08,1998-08-12,5,35.3,34.4,1998
Noventa Padovana,small,028058,11468,1998-08-14,1998-08-16,3,33.1,32.8,1998
Noventa Padovana,small,028058,11468,2000-06-02,2000-06-05,4,30.4,29.8,2000
Noventa Padovana,small,028058,11468,2000-06-19,2000-06-22,4,33.3,32.8,2000
Noventa Padovana,small,028058,11468,2000-07-01,2000-07-04,4,35.1,32.7,2000
Noventa Padovana,small,028058,11468,2000-08-13,2000-08-24,12,35.4,34.0,2000
Noventa Padovana,small,028058,11468,2001-05-27,2001-05-30,4,30.1,29.3,2001
Noventa Padovana,small,028058,11468,2001-08-25,2001-08-28,4,34.2,32.5,2001
Noventa Padovana,small,028058,11468,2002-06-14,2002-06-23,10,32.5,31.1,2002
Noventa Padovana,small,028058,11468,2003-05-27,2003-05-30,4,29.6,28.9,2003
Noventa Padovana,small,028058,11468,2003-06-04,2003-06-16,13,35.2,32.4,2003
Noventa Padovana,small,028058,11468,2003-06-22,2003-06-24,3,34.3,34.0,2003
Noventa Padovana,small,028058,11468,2003-07-19,2003-07-22,4,35.4,34.1,2003
Noventa Padovana,small,028058,11468,2003-07-25,2003-07-27,3,33.7,33.2,2003
Noventa Padovana,small,028058,11468,2003-08-01,2003-08-14,14,36.9,35.2,2003
Noventa Padovana,small,028058,11468,2003-08-16,2003-08-23,8,34.0,33.0,2003
Noventa Padovana,small,028058,11468,2004-06-08,2004-06-10,3,31.1,30.6,2004
Noventa Padovana,small,028058,11468,2004-07-20,2004-07-22,3,34.8,33.9,2004
Noventa Padovana,small,028058,11468,2005-05-27,2005-05-29,3,31.1,30.2,2005
Noventa Padovana,small,028058,11468,2005-06-20,2005-06-29,10,33.0,32.0,2005
Noventa Padovana,small,028058,11468,2005-07-27,2005-07-29,3,34.4,34.0,2005
Noventa Padovana,small,028058,11468,2006-06-18,2006-06-21,4,31.9,31.4,2006
Noventa Padovana,small,028058,11468,2006-06-23,2006-06-27,5,32.8,32.0,2006
Noventa Padovana,small,028058,11468,2006-07-09,2006-07-11,3,32.2,31.8,2006
Noventa Padovana,small,028058,11468,2006-07-18,2006-07-27,10,35.2,34.1,2006
Noventa Padovana,small,028058,11468,2007-05-21,2007-05-24,4,29.9,29.4,2007
Noventa Padovana,small,028058,11468,2007-07-16,2007-07-20,5,34.1,33.1,2007
Noventa Padovana,small,028058,11468,2008-06-23,2008-06-25,3,31.1,30.9,2008
Noventa Padovana,small,028058,11468,2009-05-20,2009-05-25,6,32.6,29.9,2009
Noventa Padovana,small,028058,11468,2009-08-16,2009-08-20,5,33.7,32.8,2009
Noventa Padovana,small,028058,11468,2010-07-14,2010-07-16,3,33.5,32.9,2010
Noventa Padovana,small,028058,11468,2011-05-22,2011-05-25,4,29.3,28.7,2011
Noventa Padovana,small,028058,11468,2011-07-08,2011-07-12,5,32.5,31.7,2011
Noventa Padovana,small,028058,11468,2011-08-17,2011-08-26,10,36.2,35.0,2011
Noventa Padovana,small,028058,11468,2012-06-17,2012-06-21,5,32.7,31.8,2012
Noventa Padovana,small,028058,11468,2012-06-27,2012-07-02,6,36.6,33.5,2012
Noventa Padovana,small,028058,11468,2012-07-06,2012-07-10,5,34.0,32.8,2012
Noventa Padovana,small,028058,11468,2012-07-26,2012-07-28,3,33.9,33.6,2012
Noventa Padovana,small,028058,11468,2012-07-31,2012-08-05,6,34.7,33.5,2012
Noventa Padovana,small,028058,11468,2012-08-17,2012-08-24,8,36.9,35.0,2012
Noventa Padovana,small,028058,11468,2013-06-17,2013-06-19,3,30.8,30.6,2013
Noventa Padovana,small,028058,11468,2013-08-01,2013-08-07,7,34.2,33.7,2013
Noventa Padovana,small,028058,11468,2014-06-07,2014-06-12,6,33.1,31.6,2014
Noventa Padovana,small,028058,11468,2015-06-02,2015-06-07,6,30.8,29.9,2015
Noventa Padovana,small,028058,11468,2015-06-10,2015-06-12,3,30.1,29.8,2015
Noventa Padovana,small,028058,11468,2015-07-02,2015-07-07,6,33.7,32.4,2015
Noventa Padovana,small,028058,11468,2015-07-14,2015-07-24,11,36.0,34.2,2015
Noventa Padovana,small,028058,11468,2015-08-04,2015-08-13,10,35.3,34.2,2015
Noventa Padovana,small,028058,11468,2015-08-28,2015-08-31,4,32.0,31.6,2015
Noventa Padovana,small,028058,11468,2016-06-22,2016-06-24,3,31.7,30.9,2016
Noventa Padovana,small,028058,11468,2016-09-11,2016-09-13,3,30.6,30.2,2016
Noventa Padovana,small,028058,11468,2017-05-27,2017-05-29,3,28.8,28.4,2017
Noventa Padovana,small,028058,11468,2017-05-31,2017-06-02,3,28.8,28.7,2017
Noventa Padovana,small,028058,11468,2017-06-11,2017-06-13,3,30.2,29.9,2017
Noventa Padovana,small,028058,11468,2017-06-19,2017-06-23,5,36.0,34.0,2017
Noventa Padovana,small,028058,11468,2017-07-06,2017-07-10,5,34.3,32.8,2017
Noventa Padovana,small,028058,11468,2017-07-30,2017-08-05,7,38.4,36.1,2017
Noventa Padovana,small,028058,11468,2017-08-25,2017-08-27,3,35.1,32.8,2017
Noventa Padovana,small,028058,11468,2018-07-29,2018-07-31,3,35.0,34.8,2018
Noventa Padovana,small,028058,11468,2018-08-02,2018-08-08,7,34.0,33.3,2018
Noventa Padovana,small,028058,11468,2018-08-17,2018-08-23,7,33.2,32.5,2018
Noventa Padovana,small,028058,11468,2019-06-23,2019-06-27,5,37.4,33.0,2019
Noventa Padovana,small,028058,11468,2019-06-29,2019-07-02,4,32.5,32.0,2019
Noventa Padovana,small,028058,11468,2019-07-04,2019-07-06,3,33.0,32.0,2019
Noventa Padovana,small,028058,11468,2019-07-21,2019-07-25,5,36.4,35.0,2019
Noventa Padovana,small,028058,11468,2020-07-27,2020-07-31,5,37.0,35.4,2020
Noventa Padovana,small,028058,11468,2020-09-11,2020-09-16,6,31.9,30.4,2020
Noventa Padovana,small,028058,11468,2021-06-18,2021-06-23,6,33.2,32.2,2021
Noventa Padovana,small,028058,11468,2021-06-26,2021-06-30,5,32.0,31.4,2021
Noventa Padovana,small,028058,11468,2021-08-10,2021-08-15,6,35.6,34.4,2021
Noventa Padovana,small,028058,11468,2022-05-14,2022-05-16,3,29.5,29.1,2022
Noventa Padovana,small,028058,11468,2022-06-03,2022-06-05,3,30.8,30.1,2022
Noventa Padovana,small,028058,11468,2022-06-14,2022-06-27,14,34.4,32.2,2022
Noventa Padovana,small,028058,11468,2022-06-29,2022-07-05,7,35.5,33.5,2022
Noventa Padovana,small,028058,11468,2022-07-12,2022-07-15,4,33.4,32.9,2022
Noventa Padovana,small,028058,11468,2022-07-17,2022-07-25,9,37.4,35.1,2022
Noventa Padovana,small,028058,11468,2022-08-02,2022-08-05,4,36.1,35.0,2022
Noventa Padovana,small,028058,11468,2023-06-18,2023-06-21,4,33.0,32.0,2023
Noventa Padovana,small,028058,11468,2023-07-07,2023-07-11,5,35.4,33.4,2023
Noventa Padovana,small,028058,11468,2023-07-14,2023-07-19,6,37.2,34.9,2023
Noventa Padovana,small,028058,11468,2023-08-14,2023-08-16,3,33.0,32.6,2023
Noventa Padovana,small,028058,11468,2023-08-18,2023-08-26,9,37.4,35.3,2023
Noventa Padovana,small,028058,11468,2024-07-08,2024-07-10,3,33.6,33.0,2024
Noventa Padovana,small,028058,11468,2024-07-14,2024-07-18,5,34.2,33.2,2024
Noventa Padovana,small,028058,11468,2024-08-09,2024-08-16,8,35.3,33.7,2024
Noventa Padovana,small,028058,11468,2024-08-22,2024-08-25,4,33.2,32.2,2024
Noventa Padovana,small,028058,11468,2024-08-27,2024-09-03,8,34.2,33.1,2024
Noventa Padovana,small,028058,11468,2025-06-05,2025-06-07,3,30.2,29.7,2025
Noventa Padovana,small,028058,11468,2025-06-10,2025-06-14,5,33.4,31.4,2025
Noventa Padovana,small,028058,11468,2025-06-22,2025-07-03,12,35.2,33.0,2025
Noventa Padovana,small,028058,11468,2025-08-08,2025-08-16,9,35.8,34.4,2025
Battaglia Terme,rural,028011,3766,1982-06-04,1982-06-06,3,30.4,29.8,1982
Battaglia Terme,rural,028011,3766,1983-07-25,1983-07-28,4,38.2,36.7,1983
Battaglia Terme,rural,028011,3766,1987-09-15,1987-09-19,5,32.0,31.1,1987
Battaglia Terme,rural,028011,3766,1988-08-13,1988-08-15,3,34.2,33.5,1988
Battaglia Terme,rural,028011,3766,1992-07-30,1992-08-02,4,33.9,33.8,1992
Battaglia Terme,rural,028011,3766,1992-08-05,1992-08-08,4,35.0,34.3,1992
Battaglia Terme,rural,028011,3766,1992-08-18,1992-08-20,3,34.1,33.7,1992
Battaglia Terme,rural,028011,3766,1992-08-26,1992-08-28,3,32.8,32.3,1992
Battaglia Terme,rural,028011,3766,1993-05-24,1993-05-26,3,31.2,29.8,1993
Battaglia Terme,rural,028011,3766,1993-08-02,1993-08-05,4,36.0,34.9,1993
Battaglia Terme,rural,028011,3766,1993-08-13,1993-08-16,4,35.3,34.1,1993
Battaglia Terme,rural,028011,3766,1993-08-20,1993-08-23,4,35.1,34.4,1993
Battaglia Terme,rural,028011,3766,1994-06-28,1994-07-04,7,34.8,33.1,1994
Battaglia Terme,rural,028011,3766,1994-07-30,1994-08-06,8,35.6,34.7,1994
Battaglia Terme,rural,028011,3766,1996-06-06,1996-06-12,7,34.0,32.5,1996
Battaglia Terme,rural,028011,3766,1998-08-08,1998-08-12,5,36.5,35.9,1998
Battaglia Terme,rural,028011,3766,1998-08-14,1998-08-16,3,34.1,33.9,1998
Battaglia Terme,rural,028011,3766,1999-07-02,1999-07-05,4,32.7,32.5,1999
Battaglia Terme,rural,028011,3766,2000-06-02,2000-06-05,4,31.6,30.9,2000
Battaglia Terme,rural,028011,3766,2000-06-19,2000-06-22,4,33.5,33.2,2000
Battaglia Terme,rural,028011,3766,2000-07-01,2000-07-04,4,35.9,33.7,2000
Battaglia Terme,rural,028011,3766,2000-08-14,2000-08-24,11,35.8,34.7,2000
Battaglia Terme,rural,028011,3766,2001-05-27,2001-05-30,4,30.7,30.1,2001
Battaglia Terme,rural,028011,3766,2001-08-25,2001-08-28,4,35.0,33.5,2001
Battaglia Terme,rural,028011,3766,2002-06-14,2002-06-23,10,33.9,32.3,2002
Battaglia Terme,rural,028011,3766,2003-05-06,2003-05-08,3,30.4,29.1,2003
Battaglia Terme,rural,028011,3766,2003-05-27,2003-05-30,4,30.2,29.7,2003
Battaglia Terme,rural,028011,3766,2003-06-04,2003-06-16,13,36.4,33.4,2003
Battaglia Terme,rural,028011,3766,2003-06-22,2003-06-24,3,35.0,34.8,2003
Battaglia Terme,rural,028011,3766,2003-07-19,2003-07-22,4,36.1,35.1,2003
Battaglia Terme,rural,028011,3766,2003-07-25,2003-07-27,3,34.6,34.2,2003
Battaglia Terme,rural,028011,3766,2003-08-01,2003-08-14,14,38.1,36.3,2003
Battaglia Terme,rural,028011,3766,2003-08-17,2003-08-23,7,34.8,33.8,2003
Battaglia Terme,rural,028011,3766,2004-06-08,2004-06-10,3,32.5,31.8,2004
Battaglia Terme,rural,028011,3766,2004-07-20,2004-07-22,3,35.8,34.9,2004
Battaglia Terme,rural,028011,3766,2005-05-26,2005-05-29,4,32.0,30.5,2005
Battaglia Terme,rural,028011,3766,2005-06-20,2005-06-29,10,34.0,33.3,2005
Battaglia Terme,rural,028011,3766,2005-07-27,2005-07-29,3,35.5,35.1,2005
Battaglia Terme,rural,028011,3766,2006-06-14,2006-06-21,8,34.4,32.6,2006
Battaglia Terme,rural,028011,3766,2006-06-23,2006-06-27,5,34.7,33.7,2006
Battaglia Terme,rural,028011,3766,2006-07-18,2006-07-27,10,36.3,35.0,2006
Battaglia Terme,rural,028011,3766,2007-05-20,2007-05-24,5,31.6,30.2,2007
Battaglia Terme,rural,028011,3766,2007-07-15,2007-07-20,6,35.9,34.9,2007
Battaglia Terme,rural,028011,3766,2009-05-20,2009-05-25,6,33.9,31.0,2009
Battaglia Terme,rural,028011,3766,2009-07-21,2009-07-23,3,34.7,33.9,2009
Battaglia Terme,rural,028011,3766,2009-08-16,2009-08-20,5,34.9,33.8,2009
Battaglia Terme,rural,028011,3766,2011-05-22,2011-05-26,5,29.9,29.5,2011
Battaglia Terme,rural,028011,3766,2011-08-17,2011-08-26,10,37.2,35.9,2011
Battaglia Terme,rural,028011,3766,2012-06-16,2012-06-21,6,35.1,33.2,2012
Battaglia Terme,rural,028011,3766,2012-06-27,2012-07-02,6,37.9,35.1,2012
Battaglia Terme,rural,028011,3766,2012-07-07,2012-07-10,4,34.9,34.1,2012
Battaglia Terme,rural,028011,3766,2012-07-26,2012-07-28,3,35.1,34.8,2012
Battaglia Terme,rural,028011,3766,2012-07-31,2012-08-05,6,35.2,34.5,2012
Battaglia Terme,rural,028011,3766,2012-08-17,2012-08-24,8,38.1,36.2,2012
Battaglia Terme,rural,028011,3766,2013-06-17,2013-06-19,3,31.7,31.4,2013
Battaglia Terme,rural,028011,3766,2013-08-01,2013-08-07,7,35.4,34.7,2013
Battaglia Terme,rural,028011,3766,2014-06-07,2014-06-12,6,33.8,32.3,2014
Battaglia Terme,rural,028011,3766,2015-06-02,2015-06-07,6,31.2,30.6,2015
Battaglia Terme,rural,028011,3766,2015-06-10,2015-06-12,3,31.3,31.0,2015
Battaglia Terme,rural,028011,3766,2015-07-02,2015-07-07,6,34.8,33.7,2015
Battaglia Terme,rural,028011,3766,2015-07-14,2015-07-23,10,37.0,35.6,2015
Battaglia Terme,rural,028011,3766,2015-08-04,2015-08-09,6,35.7,35.0,2015
Battaglia Terme,rural,028011,3766,2015-08-11,2015-08-13,3,36.1,35.7,2015
Battaglia Terme,rural,028011,3766,2015-08-28,2015-08-31,4,33.1,32.7,2015
Battaglia Terme,rural,028011,3766,2016-09-11,2016-09-13,3,31.2,30.8,2016
Battaglia Terme,rural,028011,3766,2017-05-27,2017-05-29,3,30.4,29.6,2017
Battaglia Terme,rural,028011,3766,2017-06-11,2017-06-13,3,32.7,31.8,2017
Battaglia Terme,rural,028011,3766,2017-06-19,2017-06-23,5,36.0,34.8,2017
Battaglia Terme,rural,028011,3766,2017-07-05,2017-07-10,6,34.6,34.0,2017
Battaglia Terme,rural,028011,3766,2017-07-30,2017-08-05,7,39.5,37.5,2017
Battaglia Terme,rural,028011,3766,2018-07-29,2018-07-31,3,34.8,34.4,2018
Battaglia Terme,rural,028011,3766,2018-08-03,2018-08-07,5,34.1,33.8,2018
Battaglia Terme,rural,028011,3766,2018-08-19,2018-08-22,4,33.7,33.3,2018
Battaglia Terme,rural,028011,3766,2019-06-24,2019-06-27,4,37.8,34.2,2019
Battaglia Terme,rural,028011,3766,2019-06-29,2019-07-01,3,33.4,33.0,2019
Battaglia Terme,rural,028011,3766,2019-07-21,2019-07-25,5,37.2,35.6,2019
Battaglia Terme,rural,028011,3766,2020-07-27,2020-07-31,5,36.4,35.3,2020
Battaglia Terme,rural,028011,3766,2021-06-18,2021-06-23,6,33.1,32.2,2021
Battaglia Terme,rural,028011,3766,2021-08-11,2021-08-15,5,35.0,34.4,2021
Battaglia Terme,rural,028011,3766,2022-05-14,2022-05-16,3,29.0,28.6,2022
Battaglia Terme,rural,028011,3766,2022-05-19,2022-05-24,6,29.0,28.6,2022
Battaglia Terme,rural,028011,3766,2022-06-03,2022-06-05,3,30.1,30.0,2022
Battaglia Terme,rural,028011,3766,2022-06-14,2022-06-16,3,32.8,31.9,2022
Battaglia Terme,rural,028011,3766,2022-06-18,2022-06-20,3,34.1,33.2,2022
Battaglia Terme,rural,028011,3766,2022-06-25,2022-06-27,3,33.2,32.6,2022
Battaglia Terme,rural,028011,3766,2022-07-01,2022-07-04,4,35.2,34.0,2022
Battaglia Terme,rural,028011,3766,2022-07-18,2022-07-25,8,37.4,35.6,2022
Battaglia Terme,rural,028011,3766,2022-08-03,2022-08-05,3,35.8,35.4,2022
Battaglia Terme,rural,028011,3766,2023-07-08,2023-07-10,3,35.2,34.2,2023
Battaglia Terme,rural,028011,3766,2023-07-14,2023-07-18,5,36.3,35.3,2023
Battaglia Terme,rural,028011,3766,2023-08-18,2023-08-25,8,36.8,35.6,2023
Battaglia Terme,rural,028011,3766,2024-08-10,2024-08-13,4,34.8,34.4,2024
Battaglia Terme,rural,028011,3766,2024-08-27,2024-09-02,7,34.2,33.1,2024
Battaglia Terme,rural,028011,3766,2025-06-10,2025-06-14,5,33.3,31.3,2025
Battaglia Terme,rural,028011,3766,2025-06-22,2025-07-03,12,35.2,33.2,2025
Battaglia Terme,rural,028011,3766,2025-08-12,2025-08-16,5,35.0,34.2,2025
Trieste,large,032006,198417,1983-07-24,1983-07-31,8,32.7,31.8,1983
Trieste,large,032006,198417,1985-08-13,1985-08-15,3,32.3,32.0,1985
Trieste,large,032006,198417,1985-09-21,1985-09-23,3,29.0,28.6,1985
Trieste,large,032006,198417,1987-09-15,1987-09-18,4,28.9,28.7,1987
Trieste,large,032006,198417,1988-08-13,1988-08-15,3,32.6,32.2,1988
Trieste,large,032006,198417,1992-08-05,1992-08-08,4,33.8,33.0,1992
Trieste,large,032006,198417,1992-08-18,1992-08-20,3,33.1,32.6,1992
Trieste,large,032006,198417,1993-08-02,1993-08-04,3,33.0,32.5,1993
Trieste,large,032006,198417,1993-08-13,1993-08-16,4,32.8,32.1,1993
Trieste,large,032006,198417,1994-07-02,1994-07-04,3,30.6,30.4,1994
Trieste,large,032006,198417,1994-07-31,1994-08-06,7,34.2,33.0,1994
Trieste,large,032006,198417,1995-07-20,1995-07-22,3,31.3,31.2,1995
Trieste,large,032006,198417,1996-06-06,1996-06-11,6,31.7,29.8,1996
Trieste,large,032006,198417,1998-07-20,1998-07-24,5,32.3,31.8,1998
Trieste,large,032006,198417,1998-08-01,1998-08-03,3,33.1,32.6,1998
Trieste,large,032006,198417,1998-08-09,1998-08-12,4,34.5,33.0,1998
Trieste,large,032006,198417,1998-08-14,1998-08-17,4,32.3,31.9,1998
Trieste,large,032006,198417,2000-08-15,2000-08-24,10,33.3,32.2,2000
Trieste,large,032006,198417,2002-06-16,2002-06-23,8,31.9,31.1,2002
Trieste,large,032006,198417,2003-05-27,2003-05-29,3,29.3,28.8,2003
Trieste,large,032006,198417,2003-06-04,2003-06-18,15,35.7,31.6,2003
Trieste,large,032006,198417,2003-06-21,2003-06-27,7,31.4,30.6,2003
Trieste,large,032006,198417,2003-07-16,2003-07-23,8,33.3,32.0,2003
Trieste,large,032006,198417,2003-07-25,2003-07-27,3,33.7,33.1,2003
Trieste,large,032006,198417,2003-08-02,2003-08-13,12,35.7,33.7,2003
Trieste,large,032006,198417,2003-08-16,2003-08-18,3,32.1,31.9,2003
Trieste,large,032006,198417,2003-08-20,2003-08-23,4,32.3,31.9,2003
Trieste,large,032006,198417,2005-06-25,2005-06-28,4,30.8,30.4,2005
Trieste,large,032006,198417,2006-06-19,2006-06-28,10,33.1,30.6,2006
Trieste,large,032006,198417,2006-07-09,2006-07-13,5,32.3,31.8,2006
Trieste,large,032006,198417,2006-07-17,2006-07-27,11,35.7,33.5,2006
Trieste,large,032006,198417,2007-05-21,2007-05-24,4,29.2,29.1,2007
Trieste,large,032006,198417,2007-07-17,2007-07-20,4,34.5,33.0,2007
Trieste,large,032006,198417,2008-06-24,2008-06-26,3,31.2,30.4,2008
Trieste,large,032006,198417,2009-08-16,2009-08-19,4,31.9,31.6,2009
Trieste,large,032006,198417,2010-07-14,2010-07-16,3,34.0,32.5,2010
Trieste,large,032006,198417,2011-07-10,2011-07-12,3,32.0,31.4,2011
Trieste,large,032006,198417,2011-08-19,2011-08-26,8,33.6,32.4,2011
Trieste,large,032006,198417,2012-06-17,2012-06-21,5,30.4,30.0,2012
Trieste,large,032006,198417,2012-06-29,2012-07-01,3,33.8,31.9,2012
Trieste,large,032006,198417,2012-08-02,2012-08-04,3,31.9,31.8,2012
Trieste,large,032006,198417,2012-08-16,2012-08-24,9,34.0,32.8,2012
Trieste,large,032006,198417,2013-06-17,2013-06-19,3,30.3,29.9,2013
Trieste,large,032006,198417,2013-07-25,2013-07-28,4,33.4,32.3,2013
Trieste,large,032006,198417,2013-07-31,2013-08-08,9,35.5,33.9,2013
Trieste,large,032006,198417,2014-06-07,2014-06-12,6,32.5,30.9,2014
Trieste,large,032006,198417,2015-06-02,2015-06-08,7,31.0,29.9,2015
Trieste,large,032006,198417,2015-07-02,2015-07-07,6,32.6,32.0,2015
Trieste,large,032006,198417,2015-07-14,2015-07-23,10,36.2,34.0,2015
Trieste,large,032006,198417,2015-08-04,2015-08-13,10,34.9,33.7,2015
Trieste,large,032006,198417,2016-06-22,2016-06-24,3,32.0,31.0,2016
Trieste,large,032006,198417,2016-09-11,2016-09-13,3,29.5,29.1,2016
Trieste,large,032006,198417,2017-06-21,2017-06-24,4,32.5,30.5,2017
Trieste,large,032006,198417,2017-07-31,2017-08-05,6,35.8,33.6,2017
Trieste,large,032006,198417,2018-06-17,2018-06-19,3,30.2,29.9,2018
Trieste,large,032006,198417,2018-07-28,2018-08-08,12,35.1,33.3,2018
Trieste,large,032006,198417,2018-08-17,2018-08-22,6,33.6,32.8,2018
Trieste,large,032006,198417,2019-06-08,2019-06-11,4,32.5,30.3,2019
Trieste,large,032006,198417,2019-06-13,2019-06-17,5,31.3,29.7,2019
Trieste,large,032006,198417,2019-06-23,2019-07-02,10,34.7,32.5,2019
Trieste,large,032006,198417,2019-07-21,2019-07-24,4,33.2,32.5,2019
Trieste,large,032006,198417,2019-08-29,2019-09-01,4,33.6,31.4,2019
Trieste,large,032006,198417,2020-07-29,2020-07-31,3,33.2,32.6,2020
Trieste,large,032006,198417,2020-08-06,2020-08-08,3,32.7,32.0,2020
Trieste,large,032006,198417,2020-09-09,2020-09-16,8,30.6,29.6,2020
Trieste,large,032006,198417,2021-06-25,2021-06-28,4,31.8,30.8,2021
Trieste,large,032006,198417,2021-08-10,2021-08-15,6,33.2,32.4,2021
Trieste,large,032006,198417,2021-09-11,2021-09-13,3,29.4,28.7,2021
Trieste,large,032006,198417,2022-06-04,2022-06-06,3,30.8,30.1,2022
Trieste,large,032006,198417,2022-06-30,2022-07-05,6,34.1,32.7,2022
Trieste,large,032006,198417,2022-07-14,2022-07-27,14,35.4,33.1,2022
